"Data Source","World Development Indicators",

"Last Updated Date","2016-02-17",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015",
"Papua New Guinea","PNG","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","0","0","0","0","0","0","0.647775490961794","0.593339669500533","0.444986086987654","0.729066556050518","0.849395694695913","0.858704250090743","0.912894659180273","0.816127942804735","0.656980463482155","0.822344644127899","0.72192640806267","0.70079875730945","0.718169255343864","0.464009812333044","0.543404855198648","0.744467895627002","0.561873684208298","0.773251606611973","1.05459210272047","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Poland","POL","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","19.3552768596912","19.3711675377588","19.4411887027865","19.2069260367679","19.1807018721063","19.0887714905182","19.5047350155873","18.9132706374086","18.4039900209219","19.3688543350972","19.306243801389","18.0898876443953","18.1768928635218","18.2385846264315","17.9810064711851","17.4500212697738","16.2877608222452","17.0463381046737","19.7049070041343","13.2641509437797","14.1659246319172","14.9773755650097","15.9420289868716","16.0534737531156","15.7231618906352","16.0182702807895","15.6830122582625","8.84889783189482","8.66219905787159","10.3217461637573","9.9477012737371","11.7966631400158","10.4764205917069","7.77409126415415","7.38468223132631","7.07174781097686","6.7746166645717","6.46264911148917","","5.15756545801708","4.55701340801641","4.14829348063909","3.73332509799234","4.18648529537628","4.18963562418602","3.96760637164588","3.57888247217262","3.49672682284285","3.20870731579698","","","","",
"Puerto Rico","PRI","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8107052070889","5.28785492210887","5.12822537970035","5.0102588328198","4.95391931458665","4.30591221349031","4.80464182002316","4.74852167132367","4.58139052947881","3.63436314928852","3.34941981425477","3.12641463201917","2.37595051796341","1.99181253980904","1.28531606470661","1.20276873941912","1.10708907679833","0.713523078225395","","","","","","","","","",
"Korea, Dem. Rep.","PRK","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","22.5830920021389","22.5349625305863","22.146261712826","20.9669044954724","19.5181887783361","19.6469798070724","19.6606845956915","19.3993560379326","21.2377562591424","20.8207754082555","22.4019349076397","22.9023410085613","21.1456274303409","21.3922287511054","19.9850427940124","20.549490244897","22.6103418895046","21.7522567988284","20.9465612900923","21.3791981195888","21.1832494685083","22.3468103763401","23.7504386127465","25.2688382549345","23.2831427262827","21.866198125168","21.0713681560728","21.440715062136","20.6147065966205","19.7825171305925","21.0541216405522","21.1243788992821","","21.5545672293499","20.9788590848838","","19.4761199213393","17.985096630841","18.4441065956476","18.5026345314161","17.9504764767333","13.8564361617555","12.1555915707432","11.6816704838254","11.2032355897952","10.5205848808286","13.8910529144213","13.3444909346846","","","","","",
"Paraguay","PRY","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","18.930008518051","17.6273566344312","14.4221469124496","17.3105049027962","16.6062411695517","15.847988537471","16.1077944992898","16.4898805058901","14.0197715369068","16.1220509551484","17.9400503290829","16.8960729484176","14.3757355722702","15.7983287095848","20.2781040800326","21.0692091796536","16.8508210213407","12.3418060047537","14.0959549914883","","","","","","","","","","","","","","","","","","","","5.8020477473587","6.86023164404718","","","","","","","","","","","","","",
"Pacific island small states","PSS","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"French Polynesia","PYF","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","5.05561182986972","5.37839123649331","3.06317811993538","","3.23426568132814","2.37166019482097","3.72902424266469","5.28511825108277","6.54459138552959","","","","","","7.95798520660656","5.72314351010353","5.13043807137058","3.10660119751033","0.178642300318383","3.66508203370343","2.02388687544445","1.34461294565526","0.700506810595357","1.27951799994185","0.794542540092761","","","","","",
"Romania","ROU","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.0682681005495","18.5241421205971","18.3116470980621","15.0743707108728","12.763019825865","12.3332833692242","12.7993000883586","12.7121263769674","12.3288367707655","11.687964691384","11.327533924876","11.8609948742719","11.9432223036244","12.0936401101696","12.4278742446632","19.5859261617215","17.778392781722","16.2541518668568","14.4757927743914","12.1604061018375","11.2701926489121","11.513389526642","10.7568455368298","11.4605902241733","","","","",
"Russian Federation","RUS","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.37763776777448","4.82182926398074","3.97660686921561","3.30860430483485","3.07177524811153","2.71658817982862","","","2.12934612513678","1.65938166014972","2.15846376607633","2.3766937780793","1.76883513587855","1.9697003031677","2.00063687846572","1.87120221157721","2.02395909330605","1.74423385530776","1.55379640956077","","","","",
"Rwanda","RWA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00681923691297","","","","","","","","","","","","","","","","",
"South Asia","SAS","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Saudi Arabia","SAU","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.58958401572224","","","","","","","","","","","","","2.12468615288872","2.42832491579867","2.53171791061836","3.39702760119032","4.70830645556724","","","","","","","","","",
"Sudan","SDN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","35.4089222607136","34.7347629220531","38.4594670724424","36.3243514627681","34.2147255038341","34.1798692815672","35.9668617088646","","","","24.9174317643901","","","","","","","","","","","","","","","","","","","","","","","","","4.19378587477355","","","","","","","","","","","","","","",
"Senegal","SEN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","20.3754752921031","20.3820646941143","14.8036347019223","18.4751239641074","17.4542985199379","16.1242541976016","18.9091037476759","16.6629489306711","14.5397454228523","13.9709077465734","16.3086527522393","13.1268841688269","","5.67671423245909","2.51166843965418","12.0930336894402","3.01691790405956","1.8946744738571","1.38875406517872","2.37642692598346","5.08113637329954","5.28821784376014","5.67874208040787","5.23392732663704","3.39358953154901","3.10321206596077","4.46953062511459","5.06166594217105","3.30376204104217","","3.64109371084867","3.973707751925","3.42575063650749","2.50946310985246","2.45056021181874","2.16505863629478","1.96980894401229","","","","","",
"Singapore","SGP","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","1.57716331778415","3.29781134310804","3.58928520389784","3.24156351135603","4.18040222857527","5.19391408501213","5.02510860295347","5.04982485730319","6.19855906964361","7.70155207611863","8.37807750893245","4.97608712598514","5.46194074522257","6.83462208039646","6.4244572320139","6.69102096469582","6.10863211457034","5.30736030667346","4.87585009952102","4.93347315570621","4.6406630010846","4.315051358484","4.03610970618484","3.8838073277501","4.09251037808539","3.77916249169917","3.57789413249405","3.23469163256875","2.9209774532385","2.63672452484779","2.09356404175089","1.66366407725539","1.26650388125764","0.987644457287709","0.944423259352961","1.16761984579947","1.15066087440995","0.957492035417949","1.01171013131254","0.865731846429429","0.836386859548296","0.703048984681856","0.619637564738187","0.517190232523976","0.562103519478818","0.521070614271784","0.354587080280634","0.283644059121901","0.328915055243316","","","","",
"Solomon Islands","SLB","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sierra Leone","SLE","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.09051147992059","","","","","","","","","","","","","","","","","","","","","","",
"El Salvador","SLV","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","36.9247626004383","34.1386122314594","36.8656291901995","27.0125944584383","26.2593403761917","29.1847065876241","28.060464724228","30.1907113586214","30.574133383572","32.4590980862913","32.9158047958324","33.914119207667","32.2958909464015","30.2413581509511","28.3781620621375","23.3931763425818","21.4678899082569","21.6264521894549","21.1993243243243","19.0690591273257","18.0546463149916","15.0090571896834","14.3274447071915","","","","","","14.3234164022422","","16.1412220247669","18.0082607272755","17.9837594525055","18.8789307066199","28.8654875915192","28.1580719596774","","","","","","","","","","","","","","","","","",
"San Marino","SMR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Somalia","SOM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","3.60497718963377","2.82125330427158","2.63000527800888","5.61116689584775","4.96014541504477","5.65750990985226","8.56351042144886","17.6286767581562","10.9600478667047","9.90108333976831","22.1793223034545","20.7156649485914","18.8089748300279","","","","","","","12.9134979460863","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.13091257982706","5.99515880867297","6.00568722110499","6.24142737080901","6.00354936066624","5.93521143675853","5.79803157965797","","","","",
"Sub-Saharan Africa (developing only)","SSA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"South Sudan","SSD","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa (all income levels)","SSF","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Small states","SST","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sao Tome and Principe","STP","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Suriname","SUR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Slovak Republic","SVK","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.58819758183274","8.7027857908778","7.23905724520703","7.70234988789137","6.86005485116926","7.05202311299876","7.17279930275847","4.31513570940676","6.99745545956616","6.96864110363142","4.42062960794385","3.73638751766086","3.5787321034689","3.31412104202814","3.05496579783703","2.48927038680346","3.69485587010541","3.74948495750181","","","","","",
"Slovenia","SVN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.3545865307839","15.3076597076633","19.5118150267023","15.1227261791681","15.2488358814214","16.0317971127278","14.8136099351847","12.3015327588941","14.3336690251255","13.1153068193738","12.3698327615804","11.59549231013","11.4187839063389","10.1456815808935","9.95778495879778","8.99955336573664","7.45645863343672","6.41334250761344","6.58280200621354","5.70495880550276","5.45402626551936","4.65668100466369","4.79233227511317","4.18484407360444","4.26896013205804","","","","",
"Sweden","SWE","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","8.62489828670428","8.21340820850702","7.62416957124215","7.19188300916776","7.14485067886032","6.68931277306197","6.33484162806732","5.72390572720463","5.27048528252997","5.13196480682441","4.79163414819496","4.27961847509968","4.08862494560855","4.09129154434411","3.79142102010153","3.33746543185179","3.17746294083364","2.9908972692102","2.86456453968935","2.62508122076767","2.54261282808253","2.438027089264","2.44446553892285","2.40607478457842","2.25594253323151","2.09082483638013","1.92858570457417","1.8292734805642","1.70750440432695","1.67843321252602","1.27228348454555","1.18744414652531","1.42580846719573","1.49355057593344","1.27350260594965","1.26225789412608","1.20505893158907","1.17453222167668","1.21313565039914","1.15313745856698","1.09343504924824","0.967087111372694","0.909359543398749","0.868345709429718","0.84259527009075","0.847744658354785","0.860973074898128","0.811796540320994","","","","","",
"Swaziland","SWZ","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","2.30891807283821","1.77086196131012","","2.22595631560731","2.25303419104366","1.52294935604881","2.78583229718344","","","1.13170125983073","1.71617247469267","3.33282256976232","2.61553312796599","2.68097132191249","2.70143361747384","2.23339626228435","1.82675894809588","3.4717666300599","3.18326039379318","6.63473492355783","7.07492344631252","3.92707657069212","5.11525195706178","7.65551773181239","3.72557620984885","3.95794298131842","3.66461572816386","5.8411071273204","2.98263788324269","","","","","","","","","","","","","","","","","","","","",
"Sint Maarten (Dutch part)","SXM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Syrian Arab Republic","SYR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","43.2408931351215","42.8181820817934","43.3633755754755","42.7670548454838","41.043371024401","41.808635222143","39.5433193070749","39.5278700874649","36.3676435862707","40.6901900163389","44.4072336402159","44.3113772298932","41.3533154336235","43.1500205123653","45.8043765909659","32.1637426467789","32.2407558720955","68.1980198469824","25.8839778879877","20.9960384910571","20.014144253804","16.7958155905009","21.7212311661768","13.476616533","25.4524886744042","26.3304628233779","28.6764705907023","28.8394683230316","31.2918533009594","30.6727301140699","21.0059848963585","22.4421397165444","22.7548489941478","","","","","108.162079707616","39.3124545724082","37.9455201786562","","","78.5389395410632","","","","","","","","","","",
"Turks and Caicos Islands","TCA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Togo","TGO","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Thailand","THA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","16.9793621680217","7.28346447988096","13.9635730724655","","","","15.1510812826047","19.3307147828317","13.4558977524979","10.1954646091288","","26.2064735056771","","","7.65744737145985","","12.5957033449337","","22.2129705556582","","15.2103175007778","12.9741714104273","29.6639011994081","9.48132384856678","","17.7937499178111","17.9829575065926","","8.63192084552916","","12.3632478000718","","12.4123957813304","","7.88148416155896","","","","8.81313843245657","","","","","","","","","",
"Tajikistan","TJK","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turkmenistan","TKM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Timor-Leste","TLS","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tonga","TON","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","4.27687921978291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Trinidad and Tobago","TTO","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","2.89095223973036","2.99697924732553","2.75155863606283","3.98420298465732","3.38983050847458","3.48514349884762","3.25933552862687","3.35038727881391","3.28836418009596","3.34032357132751","4.0564272288301","4.01463764933807","4.49275354037267","4.1734881737077","4.0871427740362","7.71084324567401","6.26184525813054","6.09461213660135","5.58876091223797","5.05745399100305","4.73325844356","4.50935338839184","26.5423235294118","2.64086520181363","2.69992055542332","2.89198979430973","2.54330333660089","2.1161416425374","1.50522560431167","1.28922784709403","","","1.20727656235285","1.30708906867284","1.31595921578595","1.52028007502186","1.37845751809854","0.823246147567331","0.613388441624121","0.465466323174153","0.599963907164433","","","","","","","","","",
"Tunisia","TUN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","11.5106485869478","11.9784658849984","15.1461598994625","21.2190764268118","21.02107710591","18.4382694836561","16.4460287033326","18.175150366061","17.5040742647804","19.1787108644938","19.5906128941926","16.1117245015543","18.179165302606","22.1783046699214","18.2040019742776","18.3901472364788","18.702666070751","18.6294096297923","19.4052927673648","","","","","","","","17.7138802456236","20.26306634106","20.4621181645435","21.8312724527527","24.0005470702729","25.4480110258746","33.4187807316431","33.9737327652609","33.3785149229418","36.3831081896578","35.1372780145786","35.1081357392182","36.6052896923483","35.9479147746435","31.1134474896681","29.5720049061855","27.270220064738","23.9915229967195","25.5316689681254","20.4443079382114","19.1118757055456","18.9601804719994","","","","","",
"Turkey","TUR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","23.0075187935327","22.5325883798883","18.7672493341735","18.2161753061224","15.4208357780552","15.8746736380288","15.1180130750123","14.5232582499339","16.0339475242739","17.073636038307","15.8995816098853","14.9701393554073","14.2792022788768","16.6711099262419","15.8237729955085","16.8558217704918","18.0158730115186","15.254854374494","12.4459097434568","12.5906556830208","14.3881592682927","15.5377448470655","14.3022142254959","12.1799036701202","15.9384561862599","14.7691081272673","14.8212296025606","14.8895764987734","14.3439925277363","15.6789600114606","14.6861633458637","17.350507776389","16.6822094685073","17.2289809073506","17.0828934029329","17.5945704032821","15.5276326000338","15.7441861399728","17.5926211772817","26.5768862640168","24.003152586569","21.5066470548459","19.3995493297417","18.7423379916154","17.3713946483671","15.4684708537414","16.0499591192267","","","","","","",
"Tuvalu","TUV","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","26.794304627185","23.4452158173699","24.7422755013237","19.4571760430262","23.4543055900048","28.1407611192203","25.2580451539995","26.2989527723973","26.8340142100503","23.2395936299848","23.1274657349874","","","30.1000142923829","29.9866772192772","33.056712601305","29.34590277689","24.8509263409337","24.9342681765743","23.3320966425067","20.3110927201713","15.1813261062024","17.0377824885133","18.0912967301526","","2.80700321363418","-21.6907442597079","","","0.0290454425979942","0.0707933999453215","0.0705378478418388","0.0698928450843785","0.0695674300359296","0.0690599590346593","","","","3.74482971803613","2.40910090581266","8.12907196968235","7.68058157398934","7.68039480384627","","0.249382341346095","0.249382279905777","","","","","",
"Uganda","UGA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","32.8932747960482","27.843566855697","23.3561376029303","23.3025854037223","25.3449063139087","23.1914468428759","22.9695951400906","","20.4194527767726","","","","","","","","","","","","","","","","","","14.3598764179881","","","","8.74738590793918","7.55840030973715","7.01505916183111","6.74874950921892","8.0031030799405","5.35784468574788","5.31136606191287","4.04392771644309","","","","","","","","","","","","","","","",
"Ukraine","UKR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Upper middle income","UMC","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Uruguay","URY","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","25.3106307044388","22.449208778557","20.7537771893281","21.869812867825","22.8634987932243","19.2432692100468","20.9489892206348","23.1164757875445","24.9267247281061","26.629665404718","24.9374471559556","24.3217292662039","16.8504253914626","14.3543374120194","12.4491100576165","17.6806130777534","21.3302024287192","19.7140835214008","18.3913135651644","19.1277653025166","17.0462751781439","18.9624826628851","18.2004352710663","17.9295719743117","16.8460439958971","14.6455341949092","15.4260261660799","12.6487980234966","11.8025960581147","12.2851605783476","9.12740603792025","8.46010773590385","8.72632263446653","8.07433120923161","9.63237963025126","11.9965796248046","10.4433347910173","9.11756269058294","","7.13418686551729","5.93361548383641","5.21740141014315","","","","","","",
"United States","USA","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","8.44643975777824","8.39624019870452","8.24331503453161","7.94648936596307","8.02587262706675","8.13454366335937","7.97469188690437","7.98115791935322","8.09525329587895","8.03050059527184","7.63441924943064","6.96946835892429","6.85164598316582","6.9096192738911","6.82227752510083","6.54931084013325","5.9808965971224","6.18391998960904","6.07288420043155","6.05131201012609","6.15277904120804","5.70976952885988","5.32997470996748","5.32052895506205","5.44609425435765","5.12859534317456","5.01211991040471","4.91411455930293","4.99706055261611","5.0687201619102","4.98193235397738","4.85565185949181","4.5431412338377","","4.19014639960387","3.91178887221327","3.68691418311217","3.42791071441238","3.2731026916349","2.99875738594578","2.89133426041516","2.45387907564944","2.34014414079248","2.22527084027751","1.85926542736032","1.63318520341656","","","","","","","",
"Uzbekistan","UZB","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Vincent and the Grenadines","VCT","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Venezuela, RB","VEN","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","10.2436929188713","","10.8775100885375","","10.9800471882919","10.835730325947","13.1896992265342","13.1959529749945","13.5014363249705","12.9384176127056","10.6234324417213","11.9777312276903","10.923089588319","8.86799190802701","9.43728487299289","9.67758212612042","7.69899463711697","7.13595360744185","7.42633887178159","7.83289817338679","7.86894954639822","7.61806050624097","7.67357458708815","8.38067160102412","8.27273077579034","9.26599268363868","6.45244334622867","4.76474008798141","5.54618278226384","5.23873391411752","2.48064752101142","4.5822203410394","4.42171309872916","4.94431266956898","2.91064153103819","2.4012607560842","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.8275096867287","","20.9629972873425","","","","","","20.259033015543","17.5930811695297","16.4824803732119","14.4270327348165","15.3500023292168","15.0844458522627","","","","",
"Vanuatu","VUT","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"West Bank and Gaza","PSE","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.5377250843093","33.1527600461252","31.7819189759416","26.523546298315","22.5723846761546","19.3241994882354","20.9755519715586","20.0704348002536","19.8293187190964","18.9303392405506","15.5173779793568","17.2313916041554","11.89735240908","12.7209965655606","12.7387040985377","12.0341259240328","12.0552798825222","","","","","",
"World","WLD","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Samoa","WSM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Yemen, Rep.","YEM","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.51784249714021","4.40613014659951","4.3786197966527","5.22710360946777","5.46713579351065","7.04816033605872","7.61705310832619","5.78071705041747","7.74903777074051","7.74352566752758","7.57766546334681","7.53261527743058","","","","","","",
"South Africa","ZAF","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","13.7832017489988","13.2793017566855","","13.0715705877805","","13.2075471833732","","12.8777923917393","","11.9510247564615","11.6289909177373","11.2350435973133","10.8422939186378","11.1581377434415","","","9.08837985792488","8.69784172550413","8.90852639147495","8.27217812479015","7.58093156571701","7.82156431443172","7.23848756259959","7.91585482768292","8.75547740237406","8.00516901652135","8.01157753326844","8.37906817715216","7.97866884242255","","8.29601118407242","","","7.82056131205578","","6.19671365419643","5.31032217811057","4.89854587813209","4.41644479570341","4.6100999482772","4.62842654145339","4.51126586941312","4.11184655046905","3.88334801315152","3.55638097228645","2.99921026953958","3.08921863367255","1.76858062148678","","","","","",
"Congo, Dem. Rep.","COD","Textiles and clothing (% of value added in manufacturing)","NV.MNF.TXTL.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
